alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,29000,0.2,24307,29000,0.8381724137931035,0.23351015531988042,0.15182627382290786,85701.00000003127,2930.228031121041,-0.02207525274302466,-3.1711315432177196,-9.962057262181231,0.0,88618.07276709417,1e-12,0.17554015442245033,0.07965206810895029,0.02574569398856471
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,30000,0.2,25184,30000,0.8394666666666667,0.5084460379825104,0.2478420680942366,89442.93023384275,6232.5963980552015,-18.36303451794497,-13.431105285027655,-21.55952342166075,0.0,95622.17296867333,0.11964223475915634,0.1519137139356227,0.10056257480251451,0.18375527568630176
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,31000,0.2,26035,31000,0.8398387096774194,0.6242252563092714,-0.023713880598542448,85701.00000003127,13314.339917874262,-0.02207525274302466,-17.523511756531004,-93.01620911067785,0.0,98904.7781217856,1e-12,1e-12,0.5431846357070744,0.1284683818012818
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,32000,0.2,26893,32000,0.84040625,0.7422018520320247,0.4013435139482799,87701.33095771178,11824.507332674555,-9.826637689592769,-25.037104746446147,-60.072971578297235,0.0,99430.90157637201,0.06395738324409847,0.36110001130472386,0.1170517293006898,0.24752048938359741
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,33000,0.2,27754,33000,0.841030303030303,0.5797323309726067,0.6034462115711491,94908.7993261709,10809.06193511973,-45.15382860209983,-27.32334541089515,-57.49837641803458,0.0,105587.8857108596,0.29440465742345356,0.332755434748238,1e-12,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,34000,0.2,28616,34000,0.8416470588235294,0.5883255059242491,0.2117141558780944,93064.24667759087,9425.884883295552,-36.11280889402605,-6.837638057776203,-44.2857533055429,0.0,102402.89536062907,0.23542803647763685,1e-12,0.10022507740576397,0.30010015324093325
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,35000,0.2,29465,35000,0.8418571428571429,0.7766276339560374,0.6419314943745177,91984.28235775912,14119.23674507134,-30.819396040165845,-47.18500499760027,-82.42545061686833,0.0,105943.08925117581,0.20089790453764794,0.4647474704374122,0.1584100201810622,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,36000,0.2,30281,36000,0.8411388888888889,0.4229146974701219,0.20386271124717675,85803.90438532743,6976.260088681366,-0.5264580233979504,2.2223205684350322,-30.983316796099555,0.0,92750.87701975774,0.0032902031458899527,0.22428638870182926,1e-12,0.2427658668224876
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,37000,0.2,31131,37000,0.8413783783783784,0.32198490808047636,0.001027659100221354,86474.8163335108,5154.735413672692,-3.8149128964954793,-3.468695692340792,-25.101607795660957,0.0,91597.16653079899,0.024741539699763802,1e-12,0.053767305141069664,0.2909038244397278
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,38000,0.2,31988,38000,0.8417894736842105,0.24152113331693387,0.1403461960701734,90832.14254588084,2841.9642272290525,-25.17221716800588,-0.04108813411033511,-9.042816716856318,0.0,93639.85065109092,0.16406007666971587,1e-12,0.04883954510408589,0.07604927274321704
