alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,48000,0.2,42471,48000,0.8848125,1.5861982762228728,1.1893308873466293,94908.95370816543,24340.94362330107,-393.82538869178677,-916.8404151036967,-1291.3595629981294,0.0,116647.87196467289,0.5549941323578378,0.7085133831005486,0.38863616553735647,0.082407851450644
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,49000,0.2,43362,49000,0.8849387755102041,1.129547918832391,0.7589858462295263,92352.41407357538,15524.994457088946,-284.77379032812763,-442.96264474771027,-697.2573210535121,0.0,106452.41477453498,0.4009029475727201,0.4322595267685632,0.44473870071362165,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,50000,0.2,44248,50000,0.88496,1.142796347164594,0.19547800105981172,86466.28612551287,19415.55183254607,-33.695476413330105,-176.69681289508327,-1140.5120615201329,0.0,104530.9336072304,0.04612635148869834,0.2235282776828705,0.14849001870165757,0.873004955514882
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,51000,0.2,45158,51000,0.8854509803921569,0.4014546025505273,0.2615585264843512,91271.20981209633,4305.640156238579,-238.65400744793928,12.941865976232714,-155.2003293272532,0.0,95195.93749753594,0.3357351545951083,1e-12,0.08289568585623883,0.1311770183216944
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,52000,0.2,46040,52000,0.8853846153846154,1.0141024523364934,0.002816313190107743,86588.9230170759,15513.533520469618,-38.92666816265867,-370.84673220918313,-804.3132161801362,0.0,100888.36992099353,0.053518086654322415,0.023474854647542426,0.45818587585643283,0.62727689140171
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,53000,0.2,46933,53000,0.8855283018867924,0.09326215595015092,0.13846854813721177,85701.0000000166,1980.8932902258343,-1.051478228540583,11.672849489874064,-51.425195173053844,0.0,87641.08946633071,1e-12,0.2126451762479689,0.02897023592369627,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,54000,0.2,47841,54000,0.8859444444444444,0.7037369691725084,0.4176462817439086,88888.75835412904,8025.3362474932555,-137.02830370373522,-29.032157463335416,-303.95650207561187,0.0,96444.0776383796,0.1921368458170476,0.2996860640386181,1e-12,0.36026731553935687
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,55000,0.2,48745,55000,0.8862727272727273,1.0252759764832224,0.5220849344911074,89121.26234707591,14471.270999591788,-146.94597981316724,-40.59283616062897,-682.5938098687236,0.0,102722.40072082517,0.2061506382322784,0.39011092437058603,1e-12,0.577367670102872
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,56000,0.2,49625,56000,0.8861607142857143,1.4851179086890465,0.35234230473744466,92777.41101111704,23688.95886863617,-302.9024337144885,-433.8917077263027,-1226.5542478094876,0.0,114503.02149050293,0.42651893284820175,1e-12,0.5415622836037715,0.6653899484595875
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,57000,0.2,50525,57000,0.8864035087719299,0.5030409953133976,0.5014952189815676,92623.51264468544,6076.536625268531,-296.33775440427854,-75.49796464060132,-247.83568159587642,0.0,98080.37786931322,0.41724296415243534,0.1584288829408893,0.07572240444258713,1e-12
